clade_name	PD_1P_profile	PD_2P_profile	PD_3P_profile	PD_4P_profile	PD_5P_profile	PD_6P_profile	PD_7P_profile	PD_8P_profile	PD_9P_profile	PD_10P_profile	PD_11P_profile	PD_12P_profile	PD_13P_profile	PD_14P_profile	PD_15P_profile	PD_16P_profile	PD_25P_profile	PD_26P_profile	PD_27P_profile	PD_28P_profile	PD_29P_profile	PD_30P_profile	PD_31P_profile	PD_32P_profile	PD_33P_profile	PD_34P_profile	PD_35P_profile	PD_36P_profile	PD_38P_profile	PD_39P_profile	PD_40P_profile	PD_41P_profile	PD_42P_profile	PD_43P_profile	PD_44P_profile	PD_45P_profile	PD_46P_profile	PD_47P_profile	PD_48P_profile	PD_50P_profile	PD_51P_profile	PD_52P_profile	PD_53P_profile	PD_54P_profile	PD_55P_profile	PD_56P_profile	PD_57P_profile	PD_58P_profile	PD_59P_profile	PD_60P_profile	PD_63P_profile	PD_64P_profile	PD_65P_profile	PD_66P_profile	PD_70P_profile	PD_73P_profile	PD_74P_profile	PD_75P_profile	PD_76P_profile	PD_77P_profile	PD_78P_profile	PD_79S_profile	PD_81P_profile	PD_82P_profile	PD_83P_profile	PD_84P_profile	PD_100P_profile	PD_104P_profile	PD_105P_profile	PD_107P_profile	PD_108S_profile	PD_109S_profile	PD_110S_profile	PD_111P_profile	PD_112S_profile	PD_113P_profile	PD_114P_profile	PD_115S_profile	PD_116P_profile	PD_117_profile	PD_118_profile	PD_119P_profile	PD_120S_profile	PD_121S_profile	PD_122S_profile	PD_123P_profile	PD_126P_profile	PD_127S_profile	PD_128S_profile	PD_129P_profile	PD_130S_profile	PD_131P_profile	PD_134S_profile	PD_137P_profile	PD_138S_profile	PD_140S_profile	PD_141P_profile	PD_142S_profile	PD_145P_profile	PD_146S_profile	PD_147_profile	PD_148P_profile	PD_149S_profile	PD_150P_profile	PD_151S_profile	PD_152P_profile	PD_153S_profile	PD_156P_profile	PD_157S_profile	PD_158P_profile	PD_159S_profile	PD_160P_profile	PD_161S_profile	PD_162P_profile	PD_163S_profile	PD_164P_profile	PD_165S_profile	PD_166_profile	PD_167P_profile	PD_169P_profile	PD_170S_profile	PD_171P_profile	PD_172S_profile	PD_173P_profile	PD_174S_profile	PD_175P_profile	PD_176S_profile	PD_177P_profile	PD_178S_profile	PD_179P_profile	PD_180S_profile	PD_181P_profile	PD_182S_profile	PD_183P_profile	PD_184S_profile	PD_188S_profile	PD_189P_profile	PD_190S_profile	PD_191P_profile	PD_192S_profile	PD_193P_profile	PD_194S_profile	PD_195_profile	PD_196_profile	PD_197_profile	PD_198_profile	PD_199P_profile	PD_200S_profile	PD_203_profile	PD_204_profile	PD_205P_profile	PD_206S_profile	PD_207P_profile	PD_208S_profile	PD_209P_profile	PD_210S_profile	PD_211P_profile	PD_212S_profile	PD_213S_profile	PD_214S_profile	PD_215S_profile	PD_216S_profile	PD_217P_profile	PD_218S_profile	PD_221P_profile	PD_222S_profile	PD_223P_profile	PD_224S_profile	PD_225P_profile	PD_226S_profile	PD_227P_profile	PD_228S_profile	PD_229P_profile	PD_230S_profile	PD_231P_profile	PD_232S_profile	sum	count	sample number	prevalence filter	passed?	mean_relative_abundance	passed 2nd?	keep?
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__Merdicola;s__Merdicola sp018371855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7775	0	0	93544	16472	0	0	126094	0	0	0	0	0	0	0	0	0	0	0	0	0	7875	0	0	0	0	0	0	0	10201	0	0	0	0	10496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41765	0	22108	0	0	0	0	0	0	0	0	0	6446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47637	9616	0	0	0	0	0	0	0	0	0	9427	0	0	0	0	0	0	0	0	0	0	12571	43193	0	0	15362	0	62563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145742	36112	0	0	0	0	822125	20	176	0.1	yes	0.000694602	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625	0	0	0	0	0	0	0	10079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12159	0	0	12217	0	0	116630	0	0	0	8896	0	0	0	9249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56283	0	12639	0	0	8672	0	0	0	112458	0	0	0	0	21188	0	11668	0	0	0	119504	12923	9567	0	0	7548	0	105160	10640	0	0	0	0	0	0	0	0	0	15306	0	0	0	0	0	0	0	0	0	0	0	12204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28870	0	0	13724	0	9097	0	0	0	0	0	0	0	0	0	0	0	15151	0	0	11037	0	43281	18783	0	0	824933	27	176	0.1	yes	0.000696975	yes	yes
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	13577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18236	0	0	0	0	0	20955	0	0	0	0	16048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32794	0	19598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14599	0	0	0	0	0	0	44204	0	0	0	0	0	13549	25832	0	0	55078	0	0	0	0	0	0	29159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27019	0	19605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30995	0	0	145239	0	0	0	21065	26933	0	24314	0	37637	0	0	0	0	0	0	0	0	0	48908	0	0	0	0	0	0	0	0	0	0	41867	101288	0	0	0	0	828499	23	176	0.1	yes	0.000699988	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Alitiscatomonas;s__Alitiscatomonas sp900066535	0	0	10565	15985	0	11435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14737	0	0	0	0	0	0	0	0	0	0	0	0	12821	0	0	0	0	18715	0	9982	0	0	0	13263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10696	0	0	0	0	33910	0	0	9363	18855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10541	13067	11807	0	0	0	12119	14149	15610	0	0	0	10307	0	0	0	9839	30159	14094	0	0	0	0	12450	0	0	0	0	0	19689	14645	0	11314	11609	18473	21442	13962	0	0	0	0	20141	14639	0	0	0	0	0	23879	0	0	0	0	9383	0	12612	0	0	0	32595	0	18857	15552	12142	0	0	45680	15108	24635	0	0	0	0	0	0	77421	12911	11340	0	19715	14123	23361	0	0	849697	48	176	0.1	yes	0.000717897	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saudiense	0	20206	14993	0	0	12089	0	0	0	32843	0	0	0	25854	0	0	0	0	0	0	16188	0	11236	0	0	0	15822	0	0	42115	0	0	0	0	51389	0	0	0	0	0	0	0	12407	20882	0	25415	0	0	0	42508	16375	0	0	0	0	0	0	0	0	0	0	0	0	9838	0	0	0	0	0	0	0	0	0	13400	0	0	0	0	23168	0	0	0	11128	0	12738	0	10224	21932	10228	0	0	0	0	0	17596	0	0	0	10774	13536	0	0	48341	0	0	0	0	0	0	0	0	0	0	18529	9128	0	13171	11208	0	0	0	0	0	27897	12329	0	0	0	17748	12810	0	0	0	0	0	0	0	0	0	0	0	12062	43305	0	0	0	0	0	68125	13275	0	0	0	11506	0	0	0	0	0	0	0	0	0	0	16292	0	0	0	0	0	0	0	0	0	0	0	850610	41	176	0.1	yes	0.000718669	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_AP;s__Clostridium_AP scindens	0	0	0	0	0	0	22300	72639	14770	0	0	16568	0	15288	0	0	17045	0	14791	0	0	0	0	15089	0	0	0	0	13476	15602	0	0	0	0	0	17134	0	26604	0	0	0	0	0	0	0	0	39779	20899	0	0	50290	0	0	13888	54666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22765	0	24452	17923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16959	0	0	43865	29053	23272	0	0	16181	0	16595	0	28819	0	0	0	0	0	0	0	0	12248	0	17833	0	23508	17881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24972	0	0	0	0	0	0	27190	0	18318	0	0	0	0	0	0	0	0	0	0	0	0	0	13927	0	0	0	0	0	0	0	18959	0	855548	36	176	0.1	yes	0.000722841	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira hominis	0	0	0	0	0	9580	0	0	9976	0	0	0	9994	0	0	0	0	0	10349	0	0	0	0	0	11930	0	0	0	0	0	0	8645	0	0	0	10776	0	0	0	0	0	0	0	0	0	0	0	0	9037	0	0	12943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9503	12844	0	0	0	0	10570	0	0	0	0	0	14837	0	11324	0	0	0	0	10125	0	10862	0	0	0	0	0	13348	0	0	0	0	15237	0	0	0	0	10618	0	0	10295	0	0	0	16744	0	0	0	0	10170	0	9307	0	13253	0	19520	8644	0	0	0	8549	0	16370	0	0	0	0	20132	39727	0	0	13748	0	0	0	0	9559	0	9533	0	0	21925	0	0	0	21824	0	0	16292	13971	0	0	200212	17129	68277	0	0	0	18966	0	0	11634	11804	16678	0	26031	0	0	0	0	862792	45	176	0.1	yes	0.000728961	yes	yes
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus	0	0	0	0	0	0	0	0	29753	0	0	0	0	0	0	0	25959	0	0	0	78056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63131	0	36871	0	0	0	0	0	0	0	0	0	0	13910	0	0	0	0	0	0	0	0	0	0	0	0	0	15131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17590	0	0	0	0	0	0	0	0	0	0	0	0	0	12905	0	0	0	0	0	0	0	0	0	0	0	0	0	36389	15351	93217	0	0	0	0	0	0	0	0	0	39696	17672	0	0	24783	74547	36615	25921	0	0	0	0	0	0	0	0	0	0	0	62247	0	0	0	14799	0	0	12947	0	0	76863	0	0	0	0	0	0	0	0	15836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13560	16784	870533	25	176	0.1	yes	0.000735502	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter faecis	7658	8717	0	0	8813	0	0	18731	14775	8211	9444	11986	0	13819	0	10725	0	0	0	0	13372	7489	0	10435	18892	10237	7855	0	8369	10387	11629	10594	0	7362	10338	8279	9990	0	9893	0	0	0	0	8941	8673	8889	0	10164	0	10855	12421	0	8743	9164	0	8191	10892	0	0	0	8433	6471	0	8407	0	9098	0	7784	8697	0	10740	8262	0	8057	0	0	0	0	11865	8322	9029	0	9857	9870	0	0	8145	0	8387	0	0	0	6737	8674	0	10181	21362	0	8071	0	0	0	9222	0	0	9236	8117	0	11867	8814	9208	0	0	0	0	9098	0	7597	0	16454	7772	0	8262	8531	9033	9398	0	0	7237	0	7452	12458	0	12287	0	0	10840	7726	0	0	0	0	9304	0	13692	8864	0	0	8823	9399	0	0	0	0	10794	7037	0	0	9358	0	8155	0	0	0	7016	9912	8548	0	8392	9175	0	0	0	0	0	8361	888821	91	176	0.1	yes	0.000750953	yes	yes
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_G	0	0	8529	0	14336	0	6251	0	9440	0	9329	7227	0	7574	9724	6104	0	0	0	0	0	0	0	7531	0	0	9644	0	0	0	9514	9100	140807	0	8511	8963	0	15095	0	0	0	0	0	6572	0	0	0	21634	0	0	14918	0	0	9201	0	10535	0	0	6762	0	0	0	0	0	0	0	14653	5351	6739	0	8735	0	0	0	0	8359	5811	0	5618	9479	6922	8303	0	0	13868	6616	0	9895	0	0	20825	6051	0	11664	6328	6243	0	0	6593	0	0	0	0	15425	11381	0	0	7445	8911	7248	6956	0	0	0	5315	6062	0	8143	5666	0	0	0	0	0	0	9057	6530	0	6236	33358	19406	70750	0	7498	7620	0	0	0	0	0	0	8802	0	0	0	0	0	0	0	6241	10177	19700	11108	0	6851	0	0	0	10599	0	0	0	0	0	8387	0	0	5672	6831	0	0	0	9390	10575	7392	0	890086	73	176	0.1	yes	0.000752022	yes	yes
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides zhangwenhongii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19713	0	16647	17154	27247	32873	0	0	48298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14617	0	0	0	0	0	0	0	17652	0	0	0	16102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18825	15951	26734	0	0	0	0	0	0	0	0	0	26446	103000	15462	0	0	0	0	0	0	0	0	0	0	15163	20756	0	0	0	0	0	0	0	15283	0	89270	0	0	0	0	0	0	0	0	0	0	32543	0	0	0	0	209320	17513	0	0	0	16244	0	18266	0	0	0	0	0	20376	0	0	0	0	0	0	0	0	0	0	0	0	19960	0	0	0	0	0	0	0	0	0	891415	26	176	0.1	yes	0.000753144	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Limivivens;s__Limivivens sp905214955	0	0	17032	0	10463	10123	0	0	0	9623	0	0	0	0	0	0	0	0	0	0	9494	9974	13774	11573	12640	12198	0	0	26521	0	0	0	10128	0	12521	10691	0	0	0	0	0	0	7871	0	8816	12178	0	0	0	0	0	11300	15472	0	0	0	11239	12054	0	0	0	0	0	12788	0	8821	0	10400	0	0	0	0	9642	0	0	0	0	0	13649	9441	0	0	10810	0	0	0	0	0	13355	0	19883	0	11772	0	25430	17561	0	0	0	10534	17265	11029	0	0	0	0	0	10750	0	13330	20343	11051	0	15119	0	9492	0	11635	0	0	9824	16353	12153	0	0	0	11792	11919	15243	13957	10645	0	0	0	0	14755	11078	12270	0	0	9575	11045	0	0	10758	9870	0	9178	0	0	0	14202	9663	0	0	14737	0	0	21807	11864	28755	0	0	0	10447	0	0	27624	0	0	0	11679	0	0	0	16070	907048	69	176	0.1	yes	0.000766353	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000437735	0	11578	0	18580	9528	0	0	0	0	0	0	0	0	0	12470	0	0	0	0	0	0	0	0	15875	0	0	0	0	0	0	0	8849	0	0	0	0	0	0	0	0	14557	0	0	0	0	0	0	0	0	0	0	10552	0	0	0	0	0	0	0	10912	0	0	0	9861	0	0	0	0	0	0	0	0	14101	0	0	0	0	10315	19954	0	0	11658	0	0	0	41582	0	0	22454	0	0	0	0	20231	0	0	0	0	57627	13567	38019	0	12222	0	0	0	0	0	74680	0	0	0	0	0	22437	0	0	9026	0	0	0	47486	13347	9674	10423	15884	13759	17751	9390	9467	8767	0	0	22282	0	0	0	26335	0	0	0	9156	9732	55860	0	9168	0	0	0	0	0	0	0	36410	9682	0	0	0	35113	10311	0	0	0	0	0	0	0	0	10953	0	0	12696	0	12628	0	13768	920677	48	176	0.1	yes	0.000777868	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp003474435	0	0	0	0	0	0	0	27975	0	0	0	0	0	0	0	0	0	0	0	0	0	16097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10282	0	15677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46531	0	0	0	0	0	0	0	25526	0	97197	0	0	0	0	0	0	28458	78469	0	0	0	0	0	0	0	0	0	0	23725	0	14132	31890	47059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38990	0	261356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16319	0	0	0	0	0	110660	0	0	0	0	0	13994	0	19380	0	0	923717	19	176	0.1	yes	0.000780436	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter sp900543115	0	0	0	0	0	0	24751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653915	0	0	0	149187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	926957	5	176	0.1	no	0.000783173	yes	yes
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__QAMH01;s__QAMH01 sp900544245	0	0	0	10505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22366	0	18676	15755	0	0	0	0	19079	0	0	0	0	0	0	22997	7699	0	0	0	0	0	0	0	9709	0	0	34099	0	18839	0	30797	0	0	0	0	0	0	0	32939	0	0	13426	30251	0	0	0	13335	6985	0	0	0	0	0	0	0	0	0	0	0	0	41324	23160	0	0	6516	0	0	0	0	15388	0	0	0	0	0	0	40539	0	0	17877	12122	13887	0	66876	0	0	0	0	0	0	0	0	11309	0	0	0	10408	11122	17566	0	0	0	0	0	11598	0	9932	31123	0	0	0	15617	37521	0	0	0	12293	0	0	0	0	0	0	30704	13226	43902	0	0	0	63830	26264	0	0	0	0	6855	24148	0	0	0	0	0	0	0	0	0	6924	0	0	0	0	0	0	0	0	0	0	929488	43	176	0.1	yes	0.000785312	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Scybalosoma;s__Scybalosoma faecavium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76537	0	0	0	0	0	0	32358	0	59885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234915	102336	0	0	0	0	106840	71703	0	0	0	0	0	0	0	0	0	0	160751	0	0	9389	0	0	20482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931672	11	176	0.1	no	0.000787157	yes	yes
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000435675	0	0	23202	0	6562	0	0	0	12879	0	26079	0	0	11497	0	0	0	0	14507	0	0	5735	21940	33090	84724	0	9628	0	0	0	0	4246	0	0	17817	3575	0	0	0	6200	0	0	0	3732	0	3755	0	0	0	0	0	0	8880	35043	0	5362	0	17641	0	0	0	0	0	10040	0	0	0	0	13030	0	0	0	0	0	0	0	0	0	7253	7938	31099	0	0	13518	0	0	0	0	6710	0	0	0	0	0	0	10317	7569	0	19704	5379	0	0	2824	0	0	0	4266	8367	9237	6110	0	0	0	0	0	5660	8621	0	5152	0	3735	0	5901	35805	26693	15224	13789	7332	0	5254	12420	3114	0	0	0	0	7102	0	0	0	4274	43223	0	13543	26994	7848	0	6561	0	12095	0	0	0	0	0	0	0	0	15657	0	4174	0	0	0	0	0	0	0	7901	0	0	0	0	5236	87925	27285	937973	64	176	0.1	yes	0.000792481	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella porci	0	0	20658	0	0	0	0	59553	0	0	0	28906	74391	0	0	0	29465	0	0	0	24280	0	0	0	0	0	0	0	0	0	27075	0	24133	0	0	0	0	0	0	0	0	0	0	31549	0	0	21825	24762	0	0	25243	0	0	0	27218	0	0	0	23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40564	0	29705	0	0	0	58397	0	0	0	49562	0	0	0	0	57833	0	0	22406	26945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26378	0	31481	0	29417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38734	0	32863	0	0	21814	0	0	0	0	22804	0	0	0	22812	0	0	0	0	0	0	0	0	0	0	0	954277	29	176	0.1	yes	0.000806256	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A hydrogenotrophica	12356	0	0	0	0	0	0	53444	59130	0	0	0	0	0	0	0	0	0	0	0	21816	0	0	0	0	0	0	0	26720	0	70427	10628	26125	0	0	0	0	0	10885	0	11947	0	0	0	0	0	0	0	0	0	0	0	0	0	69402	0	0	0	0	0	0	0	0	0	0	0	11116	0	0	0	12278	0	0	0	0	0	0	0	11787	0	0	11168	0	0	17531	26740	0	0	0	23212	0	0	0	0	0	11148	185657	30106	12447	0	0	10509	0	0	10692	0	0	0	14955	0	0	0	0	0	12552	0	0	0	0	0	0	0	0	0	0	11871	0	0	0	0	0	12883	0	15159	0	0	17373	0	0	0	0	0	0	16715	0	0	0	0	0	0	0	0	72625	13346	0	0	0	0	0	0	14259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12115	961124	35	176	0.1	yes	0.000812041	yes	yes
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A indistinctus	15373	57396	0	12358	11033	10330	0	0	0	0	12613	0	0	0	9595	15779	0	0	0	0	12561	0	12517	0	10797	0	0	0	11561	16174	0	9937	0	0	0	9818	16139	0	0	0	0	0	0	50085	0	0	0	16753	0	0	0	0	12161	0	0	0	18910	9854	0	11072	0	0	0	0	0	0	11317	0	10968	0	14016	14022	0	0	0	0	0	0	9587	11611	10794	11501	14448	44240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16277	0	0	11043	0	18646	0	15926	0	0	0	11817	0	0	0	0	0	10139	28739	0	0	29237	11263	0	10225	0	0	17791	12016	27903	0	0	0	19338	0	10646	0	0	11045	21673	0	0	0	10951	16003	0	15195	0	0	17105	12032	0	18898	0	0	0	16728	0	0	0	14577	0	0	0	0	0	0	11364	0	0	0	0	13938	9563	0	0	0	12613	968011	61	176	0.1	yes	0.000817859	yes	yes
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7698	0	0	0	0	0	0	0	0	0	0	0	722901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	972353	4	176	0.1	no	0.000821528	yes	yes
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter inops	10867	0	0	0	0	21836	0	0	0	0	15032	97318	0	0	0	28203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18563	0	0	0	13474	11983	90034	0	0	11022	0	0	0	0	0	0	0	0	0	0	0	0	67729	0	0	13857	62994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10681	0	0	0	0	0	0	0	0	13075	0	0	9616	14614	0	0	0	0	0	0	0	0	0	11253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69629	0	0	0	0	0	0	0	0	0	0	12205	0	0	0	0	0	0	0	0	0	11300	0	0	0	0	0	122827	0	0	0	0	90229	0	0	0	0	0	0	0	106647	0	44494	0	0	0	0	0	0	0	979482	25	176	0.1	yes	0.000827551	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter;s__Terrisporobacter sp900557165	0	51318	0	0	0	14210	0	0	0	0	0	47180	0	37884	0	0	0	0	0	0	0	0	12620	0	0	0	88428	0	0	0	0	15209	0	14770	29167	0	0	0	0	0	0	0	13492	31412	0	37136	0	15070	0	57487	19244	0	0	0	0	0	0	0	0	0	0	0	0	13602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14705	0	0	0	34002	0	0	20957	0	0	0	0	0	0	0	38020	0	0	0	0	16731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16077	0	14409	0	21744	17902	26952	22901	15436	0	0	69172	0	0	15029	0	0	0	0	0	0	0	0	0	0	15429	0	22904	0	0	0	36225	29280	0	19567	0	0	0	0	0	0	0	0	0	0	0	0	13852	0	0	0	0	0	0	0	0	0	0	0	979523	36	176	0.1	yes	0.000827586	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000434995	0	33922	0	0	0	0	0	0	0	0	13444	0	0	0	0	0	0	0	0	0	0	23496	0	0	0	0	0	0	0	8646	0	0	0	21968	0	0	0	58083	0	0	57054	0	0	0	0	234071	0	10272	0	19214	0	0	0	0	0	18655	0	0	0	0	9612	80410	0	0	0	16145	0	0	0	0	0	0	49072	0	0	0	0	0	0	9318	0	0	0	0	0	0	0	0	20422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32107	0	0	0	0	0	0	58470	69891	0	0	0	0	0	0	0	0	0	59744	0	0	0	0	0	0	10965	0	0	0	36104	0	0	0	0	0	0	12530	8901	0	0	0	0	0	0	0	0	0	0	0	20743	0	0	0	0	993259	26	176	0.1	yes	0.000839191	yes	yes
